id,dur,proto,state,spkts,dpkts,sbytes,dbytes,rate,attack_cat,label
5096,0.000007,unas,INT,2,0,200,0,142857.1409,Fuzzers,1
5097,0.000005,sps,INT,2,0,200,0,200000.0051,Fuzzers,1
5098,0.227456,tcp,FIN,12,20,876,18746,136.290094,Exploits,1
5099,0.417348,tcp,FIN,10,6,840,268,35.941229,Shellcode,1
5100,0.000005,sps,INT,2,0,200,0,200000.0051,DoS,1
5101,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5102,0.000003,crtp,INT,2,0,200,0,333333.3215,DoS,1
5103,0.000005,sps,INT,2,0,200,0,200000.0051,Exploits,1
5104,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
5105,0.000001,fire,INT,2,0,200,0,1000000.003,Fuzzers,1
5106,0.000008,fc,INT,2,0,200,0,125000.0003,DoS,1
5107,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
5108,0.181463,tcp,FIN,10,6,774,268,82.661478,Exploits,1
5109,0.000008,fc,INT,2,0,200,0,125000.0003,DoS,1
5110,1.29143,tcp,FIN,24,110,1424,136251,102.986612,Exploits,1
5111,0.000003,crudp,INT,2,0,200,0,333333.3215,DoS,1
5112,1.066736,ospf,INT,42,0,1890,0,38.435002,Fuzzers,1
5113,0.000008,fc,INT,2,0,200,0,125000.0003,Exploits,1
5114,0.000003,crudp,INT,2,0,200,0,333333.3215,Exploits,1
5115,1.066736,ospf,INT,42,0,1890,0,38.435002,DoS,1
5116,1.066736,ospf,INT,42,0,1890,0,38.435002,Exploits,1
5117,0.000003,crudp,INT,2,0,200,0,333333.3215,Exploits,1
5118,0.000007,unas,INT,2,0,200,0,142857.1409,DoS,1
5119,0.000003,crudp,INT,2,0,200,0,333333.3215,DoS,1
5120,0.182732,tcp,FIN,10,6,952,268,82.087428,Exploits,1
5121,0.000008,sccopmce,INT,2,0,200,0,125000.0003,DoS,1
5122,0.210305,tcp,FIN,10,6,786,268,71.324979,Exploits,1
5123,0.000003,crudp,INT,2,0,200,0,333333.3215,DoS,1
5124,0.000008,sctp,INT,2,0,200,0,125000.0003,DoS,1
5125,0.000008,sctp,INT,2,0,200,0,125000.0003,DoS,1
5126,0.000008,sccopmce,INT,2,0,200,0,125000.0003,Exploits,1
5127,0.000003,crudp,INT,2,0,200,0,333333.3215,DoS,1
5128,0.000008,sctp,INT,2,0,200,0,125000.0003,DoS,1
5129,0.000001,unas,INT,2,0,200,0,1000000.003,DoS,1
5130,0.000005,iplt,INT,2,0,200,0,200000.0051,Exploits,1
5131,0.000003,crudp,INT,2,0,200,0,333333.3215,Exploits,1
5132,0.000008,sctp,INT,2,0,200,0,125000.0003,Exploits,1
5133,0.000001,unas,INT,2,0,200,0,1000000.003,DoS,1
5134,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
5135,1.255436,tcp,FIN,10,8,694,354,13.541113,Fuzzers,1
5136,0.000008,sccopmce,INT,2,0,200,0,125000.0003,Analysis,1
5137,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
5138,0.000008,sccopmce,INT,2,0,200,0,125000.0003,Exploits,1
5139,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
5140,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
5141,0.000008,sccopmce,INT,2,0,200,0,125000.0003,Exploits,1
5142,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
5143,0.000005,iplt,INT,2,0,200,0,200000.0051,DoS,1
5144,5.580102,tcp,FIN,68,338,3030,423762,72.579319,Exploits,1
5145,0.523054,tcp,FIN,8,10,364,3754,32.501424,Exploits,1
5146,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5147,0.000005,iplt,INT,2,0,200,0,200000.0051,Exploits,1
5148,1.123349,tcp,FIN,22,22,1162,1638,38.2784,Exploits,1
5149,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5150,0.000005,iplt,INT,2,0,200,0,200000.0051,Exploits,1
5151,0.964026,tcp,FIN,68,26,66919,1968,96.47043,Exploits,1
5152,0.000008,pipe,INT,2,0,200,0,125000.0003,Exploits,1
5153,0.000004,udp,INT,2,0,168,0,250000.0006,Reconnaissance,1
5154,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5155,0.000008,pipe,INT,2,0,200,0,125000.0003,Exploits,1
5156,0.788146,tcp,FIN,10,8,564,354,21.569607,Reconnaissance,1
5157,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5158,0.000005,sps,INT,2,0,200,0,200000.0051,DoS,1
5159,0.624969,tcp,FIN,14,12,782,678,40.001984,Fuzzers,1
5160,0.000009,rsvp,INT,2,0,200,0,111111.1072,Analysis,1
5161,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5162,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
5163,0.000005,sps,INT,2,0,200,0,200000.0051,Exploits,1
5164,0.000009,rsvp,INT,2,0,200,0,111111.1072,DoS,1
5165,0.000005,iplt,INT,2,0,200,0,200000.0051,Exploits,1
5166,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5167,0.501534,tcp,FIN,18,10,12044,5474,53.834836,Exploits,1
5168,0.000005,iplt,INT,2,0,200,0,200000.0051,Exploits,1
5169,0.000005,sps,INT,2,0,200,0,200000.0051,Exploits,1
5170,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5171,1.147305,tcp,FIN,10,8,566,354,14.817333,Fuzzers,1
5172,0.000008,fc,INT,2,0,200,0,125000.0003,DoS,1
5173,4.591933,tcp,FIN,366,70,464856,4012,94.731352,Exploits,1
5174,0.000001,unas,INT,2,0,200,0,1000000.003,DoS,1
5175,0.000008,sctp,INT,2,0,200,0,125000.0003,Analysis,1
5176,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5177,0.992714,tcp,FIN,16,12,912,642,27.198166,Fuzzers,1
5178,0.000008,pipe,INT,2,0,200,0,125000.0003,Reconnaissance,1
5179,0.396045,tcp,FIN,10,8,806,3046,42.924415,Exploits,1
5180,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5181,0.000006,unas,INT,2,0,200,0,166666.6608,Reconnaissance,1
5182,0.000008,pipe,INT,2,0,200,0,125000.0003,DoS,1
5183,2.62529,tcp,FIN,20,20,958,3888,14.855502,Exploits,1
5184,0.449432,tcp,FIN,8,10,364,3754,37.825523,Exploits,1
5185,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5186,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5187,0.000009,rsvp,INT,2,0,200,0,111111.1072,Exploits,1
5188,0.000005,sps,INT,2,0,200,0,200000.0051,Reconnaissance,1
5189,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5190,0.000003,udp,INT,2,0,168,0,333333.3215,Reconnaissance,1
5191,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5192,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5193,0.762597,tcp,FIN,10,8,564,354,22.292245,Reconnaissance,1
5194,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
5195,0.000008,fc,INT,2,0,200,0,125000.0003,DoS,1
5196,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5197,0.314692,tcp,FIN,10,6,798,268,47.665655,Reconnaissance,1
5198,0.000009,unas,INT,2,0,200,0,111111.1072,Reconnaissance,1
5199,0.000001,unas,INT,2,0,200,0,1000000.003,Analysis,1
5200,0.000008,fc,INT,2,0,200,0,125000.0003,DoS,1
5201,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5202,0.000009,udp,INT,2,0,168,0,111111.1072,Reconnaissance,1
5203,0.000008,fc,INT,2,0,200,0,125000.0003,DoS,1
5204,0.000001,unas,INT,2,0,200,0,1000000.003,DoS,1
5205,0.350098,tcp,FIN,10,6,1072,268,42.845145,Exploits,1
5206,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
5207,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5208,0.000001,unas,INT,2,0,200,0,1000000.003,DoS,1
5209,0.379541,tcp,FIN,10,6,850,268,39.521421,Reconnaissance,1
5210,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5211,0.000008,fc,INT,2,0,200,0,125000.0003,Exploits,1
5212,0.000004,udp,INT,2,0,1098,0,250000.0006,Fuzzers,1
5213,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
5214,0.000003,unas,INT,2,0,200,0,333333.3215,Analysis,1
5215,1.047021,tcp,FIN,20,44,2582,49395,60.170711,Exploits,1
5216,0.000008,fc,INT,2,0,200,0,125000.0003,Exploits,1
5217,0.000007,unas,INT,2,0,200,0,142857.1409,Reconnaissance,1
5218,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5219,0.000006,unas,INT,2,0,200,0,166666.6608,Fuzzers,1
5220,0.000004,udp,INT,2,0,1098,0,250000.0006,Fuzzers,1
5221,0.000006,unas,INT,2,0,200,0,166666.6608,Analysis,1
5222,0.000008,sctp,INT,2,0,200,0,125000.0003,DoS,1
5223,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5224,0.34492,tcp,FIN,10,8,810,2028,49.28679,Exploits,1
5225,0.000007,unas,INT,2,0,200,0,142857.1409,DoS,1
5226,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5227,0.000008,sctp,INT,2,0,200,0,125000.0003,DoS,1
5228,0.000007,unas,INT,2,0,200,0,142857.1409,DoS,1
5229,0.365706,tcp,FIN,10,8,808,3194,46.485429,Exploits,1
5230,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5231,0.000008,sctp,INT,2,0,200,0,125000.0003,Exploits,1
5232,0.000007,unas,INT,2,0,200,0,142857.1409,Exploits,1
5233,0.326475,tcp,FIN,10,6,1850,268,45.945326,Exploits,1
5234,0.000009,rsvp,INT,2,0,200,0,111111.1072,DoS,1
5235,0.000004,unas,INT,2,0,200,0,250000.0006,DoS,1
5236,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5237,2.874805,tcp,FIN,44,206,2220,253005,86.614571,Exploits,1
5238,0.000009,rsvp,INT,2,0,200,0,111111.1072,Exploits,1
5239,0.000004,unas,INT,2,0,200,0,250000.0006,DoS,1
5240,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
5241,0.000003,sctp,INT,2,0,78,0,333333.3215,Reconnaissance,1
5242,0.000009,rsvp,INT,2,0,200,0,111111.1072,Exploits,1
5243,0.000004,unas,INT,2,0,200,0,250000.0006,Exploits,1
5244,0.000008,udp,INT,2,0,116,0,125000.0003,Reconnaissance,1
5245,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5246,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5247,0.000003,sctp,INT,2,0,78,0,333333.3215,Exploits,1
5248,0.000009,rsvp,INT,2,0,200,0,111111.1072,Exploits,1
5249,0.000004,unas,INT,2,0,200,0,250000.0006,Exploits,1
5250,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5251,1.54733,tcp,FIN,10,10,804,1476,12.279216,Exploits,1
5252,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5253,0.000003,sctp,INT,2,0,78,0,333333.3215,Exploits,1
5254,0.000009,rsvp,INT,2,0,200,0,111111.1072,Exploits,1
5255,0.000003,sctp,INT,2,0,78,0,333333.3215,Exploits,1
5256,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5257,0.000001,unas,INT,2,0,200,0,1000000.003,DoS,1
5258,0.000001,unas,INT,2,0,200,0,1000000.003,DoS,1
5259,0.000003,unas,INT,2,0,200,0,333333.3215,Reconnaissance,1
5260,1.653858,tcp,FIN,22,22,5272,2004,25.999815,Exploits,1
5261,0.000001,unas,INT,2,0,200,0,1000000.003,DoS,1
5262,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5263,0.555673,tcp,FIN,12,10,1324,4088,37.792011,DoS,1
5264,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5265,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
5266,0.91081,tcp,FIN,10,8,564,354,18.664705,Reconnaissance,1
5267,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5268,0.000007,unas,INT,2,0,200,0,142857.1409,Exploits,1
5269,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
5270,1.458236,tcp,FIN,114,28,140866,1434,96.692169,Exploits,1
5271,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5272,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5273,0.69949,tcp,FIN,10,8,564,354,24.303421,Reconnaissance,1
5274,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5275,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5276,0.658723,tcp,FIN,18,14,2776,1974,47.060753,Exploits,1
5277,0.000009,udp,INT,2,0,144,0,111111.1072,Shellcode,1
5278,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5279,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5280,0.740153,tcp,FIN,38,22,30978,1806,79.713247,Exploits,1
5281,1.101757,tcp,FIN,10,8,564,354,15.429899,Reconnaissance,1
5282,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5283,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5284,0.000005,ggp,INT,2,0,180,0,200000.0051,DoS,1
5285,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
5286,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
5287,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5288,0.000005,ggp,INT,2,0,180,0,200000.0051,Exploits,1
5289,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
5290,0.944142,tcp,FIN,22,20,5598,1850,43.425672,Exploits,1
5291,0.000009,unas,INT,2,0,200,0,111111.1072,Fuzzers,1
5292,0.000003,ip,INT,2,0,180,0,333333.3215,Backdoor,1
5293,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5294,0.000003,ip,INT,2,0,180,0,333333.3215,DoS,1
5295,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5296,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5297,0.000003,ip,INT,2,0,180,0,333333.3215,DoS,1
5298,0.928794,tcp,FIN,10,6,1302,268,16.149975,Worms,1
5299,0.207836,tcp,FIN,10,6,984,268,72.172289,Reconnaissance,1
5300,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5301,0.000003,ipnip,INT,2,0,180,0,333333.3215,Analysis,1
5302,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5303,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5304,0.000003,ipnip,INT,2,0,180,0,333333.3215,DoS,1
5305,0.000008,unas,INT,2,0,200,0,125000.0003,Analysis,1
5306,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5307,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5308,0.000003,ipnip,INT,2,0,180,0,333333.3215,DoS,1
5309,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5310,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5311,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5312,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5313,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5314,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5315,0.000009,unas,INT,2,0,200,0,111111.1072,Fuzzers,1
5316,0.235037,tcp,FIN,10,12,826,8236,89.347635,Exploits,1
5317,0.272484,tcp,FIN,10,6,1680,268,55.049103,Exploits,1
5318,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
5319,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5320,1.84526,tcp,FIN,254,54,315886,3114,166.372216,Exploits,1
5321,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5322,0.000009,unas,INT,2,0,200,0,111111.1072,Reconnaissance,1
5323,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5324,0.000003,unas,INT,2,0,200,0,333333.3215,Analysis,1
5325,0.000009,unas,INT,2,0,200,0,111111.1072,Fuzzers,1
5326,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5327,0.000009,udp,INT,2,0,168,0,111111.1072,Reconnaissance,1
5328,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5329,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5330,0.799084,tcp,FIN,10,6,2106,268,18.771493,Exploits,1
5331,0.000009,unas,INT,2,0,200,0,111111.1072,Reconnaissance,1
5332,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5333,0.934219,tcp,FIN,10,8,564,354,18.197018,Reconnaissance,1
5334,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
5335,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5336,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
5337,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5338,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5339,1.007653,st2,INT,4,0,360,0,2.977215,Backdoor,1
5340,0.767037,tcp,FIN,36,10,38260,440,58.667315,DoS,1
5341,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5342,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5343,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5344,0.887061,tcp,FIN,10,6,686,268,16.909773,Shellcode,1
5345,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5346,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5347,0.000003,unas,INT,2,0,200,0,333333.3215,Fuzzers,1
5348,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5349,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5350,0.000006,unas,INT,2,0,200,0,166666.6608,Analysis,1
5351,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5352,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5353,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
5354,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5355,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5356,1.105625,tcp,FIN,10,14,796,6846,20.802713,Exploits,1
5357,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5358,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5359,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5360,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5361,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
5362,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5363,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
5364,1.007653,st2,INT,4,0,360,0,2.977215,Exploits,1
5365,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5366,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5367,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
5368,1.007653,st2,INT,4,0,360,0,2.977215,Exploits,1
5369,0.000006,unas,INT,2,0,200,0,166666.6608,Fuzzers,1
5370,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5371,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5372,0.91697,tcp,FIN,10,12,830,5182,22.901512,DoS,1
5373,1.009758,tcp,FIN,20,20,962,3144,38.623116,DoS,1
5374,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5375,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5376,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5377,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5378,0.498107,tcp,FIN,8,8,364,1848,30.114012,Exploits,1
5379,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5380,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5381,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5382,0.318686,tcp,FIN,12,10,3126,443,65.895582,Exploits,1
5383,0.000005,unas,INT,2,0,200,0,200000.0051,Fuzzers,1
5384,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5385,1.171427,cbt,INT,4,0,360,0,2.560979,DoS,1
5386,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5387,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5388,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
5389,1.171427,cbt,INT,4,0,360,0,2.560979,Exploits,1
5390,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5391,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5392,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5393,0.203415,tcp,FIN,10,6,816,268,73.740872,Reconnaissance,1
5394,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5395,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5396,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5397,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5398,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5399,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5400,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5401,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5402,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5403,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5404,0.000003,udp,INT,2,0,168,0,333333.3215,Reconnaissance,1
5405,0.000006,unas,INT,2,0,200,0,166666.6608,Analysis,1
5406,0.490661,tcp,FIN,10,10,844,5216,38.723274,Exploits,1
5407,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
5408,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5409,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
5410,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5411,2.346898,tcp,FIN,26,22,6640,2790,20.026434,Exploits,1
5412,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
5413,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5414,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5415,0.768553,tcp,FIN,10,6,588,268,19.517196,Fuzzers,1
5416,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5417,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5418,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5419,0.000008,argus,INT,2,0,180,0,125000.0003,DoS,1
5420,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5421,0.000006,unas,INT,2,0,200,0,166666.6608,Fuzzers,1
5422,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5423,0.000008,argus,INT,2,0,180,0,125000.0003,Exploits,1
5424,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5425,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5426,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5427,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
5428,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5429,1.808656,tcp,FIN,10,8,534,354,9.399245,Fuzzers,1
5430,0.000008,argus,INT,2,0,180,0,125000.0003,Exploits,1
5431,1.395781,tcp,FIN,20,34,1110,25388,37.971572,Exploits,1
5432,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5433,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5434,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
5435,0.000008,argus,INT,2,0,180,0,125000.0003,Exploits,1
5436,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5437,0.000005,unas,INT,2,0,200,0,200000.0051,Reconnaissance,1
5438,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5439,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5440,0.000003,bbn-rcc,INT,2,0,180,0,333333.3215,Backdoor,1
5441,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5442,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5443,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5444,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5445,0.000003,bbn-rcc,INT,2,0,180,0,333333.3215,Exploits,1
5446,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5447,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5448,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5449,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
5450,0.000003,chaos,INT,2,0,200,0,333333.3215,DoS,1
5451,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5452,0.000006,unas,INT,2,0,200,0,166666.6608,Reconnaissance,1
5453,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5454,0.000006,egp,INT,2,0,180,0,166666.6608,DoS,1
5455,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5456,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5457,0.000002,emcon,INT,2,0,180,0,500000.0013,DoS,1
5458,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5459,0.303267,tcp,FIN,10,6,884,268,49.461365,Exploits,1
5460,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5461,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5462,0.000002,emcon,INT,2,0,180,0,500000.0013,DoS,1
5463,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5464,1.964021,tcp,FIN,22,20,3615,1754,20.875541,Exploits,1
5465,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5466,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5467,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5468,0.000002,emcon,INT,2,0,180,0,500000.0013,Exploits,1
5469,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
5470,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
5471,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5472,0.000002,emcon,INT,2,0,180,0,500000.0013,Exploits,1
5473,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
5474,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5475,0.000003,igp,INT,2,0,180,0,333333.3215,DoS,1
5476,0.000003,unas,INT,2,0,200,0,333333.3215,Fuzzers,1
5477,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
5478,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5479,0.000003,igp,INT,2,0,180,0,333333.3215,DoS,1
5480,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5481,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
5482,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
5483,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
5484,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
5485,0.000003,igp,INT,2,0,180,0,333333.3215,Exploits,1
5486,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
5487,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
